Difficulty,SA[seconds],distance[meters],ghost[bool],cyclops[bool]
1,1000,2.29999995231628,True,False
1,1000,2.46237754821777,True,False
1,1000,2.4932804107666,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,1000,2.5,True,False
1,1000,2.7346887588501,True,False
1,1000,2.82475519180298,True,False
1,800,2.29999995231628,True,False
1,800,2.67980408668518,True,False
1,800,2.61193656921387,True,False
1,800,2.5,True,False
1,800,2.64775109291077,True,False
1,800,2.67980408668518,True,False
1,800,2.5,True,False
1,800,2.64775109291077,True,False
1,800,2.96970629692078,True,False
1,800,2.5,True,False
1,800,2.64775109291077,True,False
1,800,2.96970629692078,True,False
1,800,2.5,True,False
1,800,2.99550199508667,True,False
1,800,2.96970629692078,True,False
1,800,2.5,True,False
1,800,2.99550199508667,True,False
1,800,2.96970629692078,True,False
1,800,2.5,True,False
1,800,2.64775109291077,True,False
1,800,2.67980408668518,True,False
1,800,2.5,True,False
1,800,2.99550199508667,False,False
1,800,2.38990211486816,True,False
1,800,2.37462425231934,True,False
1,800,2.5,True,False
1,800,2.99550199508667,True,False
1,800,2.96970629692078,True,False
1,800,2.5,True,False
1,800,2.99550199508667,True,False
1,800,2.96970629692078,True,False
1,800,2.91085910797119,True,False
1,800,2.99550199508667,True,False
1,800,2.96970629692078,True,False
1,800,2.91085910797119,True,False
1,800,2.99550199508667,True,False
1,800,2.96970629692078,True,False
1,800,2.5,True,False
1,800,2.64775109291077,True,False
1,800,2.96970629692078,True,False
1,800,2.5,True,False
1,800,2.99550199508667,True,False
1,800,2.96970629692078,True,False
1,800,2.5,True,False
1,800,2.64775109291077,True,False
1,800,2.96970629692078,True,False
1,800,2.5,True,False
1,800,2.64775109291077,True,False
1,800,2.67980408668518,True,False
1,800,2.5,True,False
1,800,2.64775109291077,True,False
1,800,2.67980408668518,True,False
1,800,2.5,True,False
1,800,2.99550199508667,True,False
1,800,2.96970629692078,True,False
1,800,2.5,True,False
1,800,2.64775109291077,True,False
1,800,2.67980408668518,True,False
1,800,2.91085910797119,True,False
1,800,2.99550199508667,True,False
1,800,2.96970629692078,True,False
1,800,2.5,True,False
1,800,2.99550199508667,True,False
1,800,2.96970629692078,True,False
1,800,2.91085910797119,True,False
1,800,2.99550199508667,True,False
1,800,2.96970629692078,True,False
1,800,2.91085910797119,True,False
1,800,2.99550199508667,True,False
1,800,2.96970629692078,True,False
1,800,2.91085910797119,True,False
1,800,2.99550199508667,True,False
1,800,2.96970629692078,True,False
1,800,2.5,True,False
1,800,2.99550199508667,True,False
1,800,2.96970629692078,True,False
1,800,2.5,True,False
1,800,2.64775109291077,True,False
1,800,2.67980408668518,True,False
1,800,2.5,True,False
1,800,2.64775109291077,True,False
1,800,2.67980408668518,True,False
1,800,2.91085910797119,True,False
1,800,2.99550199508667,True,False
1,800,2.96970629692078,True,False
1,800,2.5,True,False
1,800,2.64775109291077,True,False
1,800,2.96970629692078,True,False
1,800,2.91085910797119,True,False
1,800,2.99550199508667,True,False
1,800,2.96970629692078,True,False
1,800,2.91085910797119,True,False
1,800,2.99550199508667,True,False
1,800,2.96970629692078,True,False
1,800,2.5,True,False
1,800,2.64775109291077,True,False
1,800,2.67980408668518,True,False
1,600,2.56081318855286,True,False
1,600,2.53485298156738,True,False
1,600,2.43395233154297,True,False
1,600,2.5,True,False
1,600,2.82162666320801,True,False
1,600,2.75227975845337,True,False
1,600,2.80814433097839,True,False
1,600,2.82162666320801,True,False
1,600,2.75227975845337,True,False
1,600,2.5,True,False
1,600,2.56081318855286,True,False
1,600,2.53485298156738,True,False
1,600,2.5,True,False
1,600,2.56081318855286,True,False
1,600,2.53485298156738,True,False
1,600,2.80814433097839,True,False
1,600,2.82162666320801,True,False
1,600,2.75227975845337,True,False
1,600,2.5,True,False
1,600,2.56081318855286,True,False
1,600,2.53485298156738,True,False
1,600,2.5,True,False
1,600,2.82162666320801,True,False
1,600,2.75227975845337,True,False
1,600,2.5,True,False
1,600,2.56081318855286,True,False
1,600,2.53485298156738,True,False
1,600,2.80814433097839,True,False
1,600,2.82162666320801,True,False
1,600,2.75227975845337,True,False
1,600,2.5,True,False
1,600,2.56081318855286,True,False
1,600,2.75227975845337,True,False
1,600,2.5,True,False
1,600,2.82162666320801,True,False
1,600,2.75227975845337,True,False
1,600,2.5,True,False
1,600,2.82162666320801,True,False
1,600,2.75227975845337,True,False
1,600,2.80814433097839,True,False
1,600,2.82162666320801,True,False
1,600,2.75227975845337,True,False
1,600,2.5,True,False
1,600,2.56081318855286,True,False
1,600,2.75227975845337,True,False
1,600,2.5,True,False
1,600,2.56081318855286,True,False
1,600,2.53485298156738,True,False
1,600,2.5,True,False
1,600,2.56081318855286,True,False
1,600,2.75227975845337,True,False
1,600,2.5,True,False
1,600,2.56081318855286,True,False
1,600,2.53485298156738,True,False
1,600,2.5,True,False
1,600,2.82162666320801,True,False
1,600,2.75227975845337,True,False
1,600,2.80814433097839,True,False
1,600,2.82162666320801,True,False
1,600,2.75227975845337,True,False
1,600,2.5,True,False
1,600,2.56081318855286,True,False
1,600,2.75227975845337,True,False
1,600,2.5,True,False
1,600,2.56081318855286,True,False
1,600,2.75227975845337,True,False
1,600,2.5,True,False
1,600,2.56081318855286,True,False
1,600,2.75227975845337,True,False
1,600,2.80814433097839,True,False
1,600,2.82162666320801,True,False
1,600,2.75227975845337,True,False
1,600,2.5,True,False
1,600,2.56081318855286,True,False
1,600,2.75227975845337,True,False
1,600,2.5,True,False
1,600,2.82162666320801,True,False
1,600,2.75227975845337,True,False
1,600,2.80814433097839,True,False
1,600,2.82162666320801,True,False
1,600,2.75227975845337,True,False
1,600,2.5,True,False
1,600,2.56081318855286,True,False
1,600,2.75227975845337,True,False
1,600,2.5,True,False
1,600,2.82162666320801,True,False
1,600,2.75227975845337,True,False
1,600,2.5,True,False
1,600,2.82162666320801,True,False
1,600,2.75227975845337,True,False
1,600,2.5,True,False
1,600,2.56081318855286,True,False
1,600,2.53485298156738,True,False
1,600,2.5,True,False
1,600,2.56081318855286,True,False
1,600,2.53485298156738,True,False
1,400,2.33333325386047,True,False
1,400,2.32096719741821,True,False
1,400,2.2629497051239,True,False
1,400,2.27523517608643,True,False
1,400,2.5,True,False
1,400,2.69123721122742,True,False
1,400,2.62956786155701,True,False
1,400,2.52589964866638,True,False
1,400,2.5,True,False
1,400,2.69123721122742,True,False
1,400,2.62956786155701,True,False
1,400,2.52589964866638,True,False
1,400,2.5,True,False
1,400,2.69123721122742,True,False
1,400,2.62956786155701,True,False
1,400,2.52589964866638,True,False
1,400,2.5,True,False
1,400,2.51228523254395,True,False
1,400,2.4752676486969,True,False
1,400,2.39442467689514,True,False
1,400,2.5,True,False
1,400,2.69123721122742,True,False
1,400,2.62956786155701,True,False
1,400,2.52589964866638,True,False
1,400,2.7054295539856,True,False
1,400,2.69123721122742,True,False
1,400,2.62956786155701,True,False
1,400,2.52589964866638,True,False
1,400,2.7054295539856,True,False
1,400,2.69123721122742,True,False
1,400,2.62956786155701,True,False
1,400,2.52589964866638,True,False
1,400,2.33333325386047,True,False
1,400,2.32096719741821,True,False
1,400,2.2629497051239,True,False
1,400,2.16475963592529,True,False
